Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),heating,cooling,fans,humid
 10/07  01:00:00,5.4375,4.812075117,90.5,0.005131218,2.516666667,214.1666667,0.689351299,0,0.139043947,0
 10/07  02:00:00,4.9875,4.4133328,92,0.005034347,2.1,210,0.982970561,0,0.17297241,0
 10/07  03:00:00,5.5375,5.061407362,93.875,0.005327689,1.75,204.1666667,0.686564013,0,0.147866946,0
 10/07  04:00:00,7.4875,6.529812205,88.75,0.005766673,1.85,200,0.740878445,0,0.159720941,0
 10/07  05:00:00,9.125,7.791510443,84.375,0.006144765,2.391666667,205.8333333,0.776452305,0,0.167719856,0
 10/07  06:00:00,9.8125,8.531945641,85.25,0.006512429,1.958333333,192.5,0.531837618,0,0.114838336,0
 10/07  07:00:00,10.3125,9.491372999,91,0.00718537,2.141666667,180,0.508163772,0,0.135160886,0
 10/07  08:00:00,11.125,10.40084068,92.125,0.007723333,3.475,191.6666667,0.647323856,0,0.164396627,0
 10/07  09:00:00,11.625,10.80904148,91,0.00790655,5.033333333,194.1666667,0.559722405,0,0.145071719,0
 10/07  10:00:00,11.95,11.27757446,92.875,0.008247405,6.283333333,190,0.478172259,0,0.127315874,0
 10/07  11:00:00,12.5375,11.95606604,94,0.008704697,6.408333333,190,0.610838421,0,0.156219995,0
 10/07  12:00:00,13.4875,12.9847276,95.25,0.009399402,6.783333333,195.8333333,0.308028199,0,0.095707681,0
 10/07  13:00:00,14.3375,13.92013972,96,0.01005326,7.2,205.8333333,0.318661333,0,0.098714888,0
 10/07  14:00:00,14.6625,14.26597651,96,0.010297013,7.2,204.1666667,0.433452165,0,0.123605818,0
 10/07  15:00:00,14.7,14.36458482,96.625,0.010406035,7.2,200,0.189223702,0,0.073764284,0
 10/07  16:00:00,15.0125,14.51931729,95.125,0.010485627,7.783333333,200,0.240024997,0,0.083705622,0
 10/07  17:00:00,15.3875,14.71105409,93.375,0.01056196,9.133333333,205.8333333,0.428923724,0,0.12282186,0
 10/07  18:00:00,15.4375,14.91203762,94.875,0.01077975,7.408333333,210,0.113624839,0,0.061252034,0
 10/07  19:00:00,15.275,14.88245735,96,0.010828173,6.283333333,210,0.198636208,0,0.082280136,0
 10/07  20:00:00,15.0125,14.62692154,96,0.010657873,5.475,215.8333333,0.177718496,0,0.078605917,0
 10/07  21:00:00,14.4625,14.09962936,96,0.010296518,5.241666667,214.1666667,0.005975142,0,0.043837672,0
 10/07  22:00:00,14.2625,13.63900277,93.5,0.009888358,5.7,215.8333333,0.220389078,0,0.089840635,0
 10/07  23:00:00,13.425,12.77342217,92.625,0.009287413,4.766666667,225.8333333,0.121512465,0,0.064663382,0
 10/07  24:00:00,11.9625,11.38544396,93,0.008468822,3.516666667,230,0.10769807,0,0.061072515,0
 10/08  01:00:00,11.025,10.48227172,93.625,0.007980509,2.808333333,224.1666667,0.357399263,0,0.111263352,0
 10/08  02:00:00,11.05,10.50324355,94,0.008007535,2.891666667,220,0.263014952,0,0.090325038,0
 10/08  03:00:00,11.2,10.66701356,94,0.0080976,3.975,237.5,0.236282969,0,0.083215625,0
 10/08  04:00:00,10.825,10.06419753,90.875,0.007657938,5.241666667,255.8333333,0.274066695,0,0.089891542,0
 10/08  05:00:00,9.85,8.857369353,87.75,0.006912248,6.283333333,260,0.410877243,0,0.101224959,0
 10/08  06:00:00,9.025,7.868635159,85.75,0.006362902,6.408333333,254.1666667,0.785345299,0,0.173360703,0
 10/08  07:00:00,8.675,7.251425901,82.5,0.005964224,7.075,255.8333333,0.547015476,0,0.115637047,0
 10/08  08:00:00,9.0375,7.16479021,77.875,0.00574704,7.408333333,254.1666667,0.583960766,0,0.128585332,0
 10/08  09:00:00,9.7375,7.265908158,71.625,0.005537202,8.425,255.8333333,0.518916145,0,0.124070326,0
 10/08  10:00:00,10.4375,7.415784369,66.5,0.005370867,8.95,260,0.197002553,0,0.082251566,0
 10/08  11:00:00,10.95,7.097209597,58.125,0.00487791,9.05,265.8333333,0,0,0.045554464,0.282371043
 10/08  12:00:00,11.475,7.144118939,54.625,0.004696628,11.05,270,0,0,0.053646429,0.444793288
 10/08  13:00:00,12.075,7.574722969,53.75,0.004815434,11.71666667,258.3333333,0,0,0.048048203,0.280079425
 10/08  14:00:00,11.425,7.54248564,58.625,0.005010675,9.2,250,0,0,0.042857143,0.038915963
 10/08  15:00:00,11.025,7.230053234,58.875,0.00492356,8.925,250,0,0,0.051848214,0.154578611
 10/08  16:00:00,10.1625,6.734012161,61.375,0.004820458,9.508333333,250,0.066666667,0,0.049117551,0.117051261
 10/08  17:00:00,9.35,6.149904512,62.75,0.004678388,8.075,244.1666667,0.2,0,0.042857143,0.180753899
 10/08  18:00:00,8.45,5.517894212,64.5,0.004510612,6.908333333,240,0.468653448,0,0.105641391,0.236443638
 10/08  19:00:00,6.9375,4.850229688,72.875,0.004575728,6.116666667,234.1666667,0.635146835,0,0.14550399,0.028713288
 10/08  20:00:00,5.7375,4.208217335,78.875,0.004567734,4.766666667,230,0.419450293,0,0.091751117,0.150626832
 10/08  21:00:00,5.3375,3.982051087,81.25,0.004563931,3.808333333,235.8333333,0.566943639,0,0.12765309,0.317342964
 10/08  22:00:00,5.3,4.047463103,82.625,0.004626019,2.725,228.3333333,0.74291409,0,0.171176349,0
 10/08  23:00:00,5.675,4.410990608,83,0.004763157,2.1,208.3333333,0.508894828,0,0.111033954,0
 10/08  24:00:00,6.9,5.305183266,79.875,0.004987911,2.391666667,211.6666667,0.525815789,0,0.1117641,0
 10/09  01:00:00,7.6875,6.214088388,81.75,0.005382161,2.308333333,214.1666667,0.769905344,0,0.169060154,0
 10/09  02:00:00,8.3,7.408268156,89.625,0.006150075,2.683333333,204.1666667,0.673290212,0,0.144446437,0
 10/09  03:00:00,9.225,8.704751069,94.25,0.006917607,3.391666667,200,0.581567009,0,0.120735423,0
 10/09  04:00:00,10.4125,9.931224805,95,0.0075623,3.891666667,205.8333333,0.445243051,0,0.115751883,0
 10/09  05:00:00,11.15,10.59161483,93.75,0.007866567,4.391666667,210,0.397654193,0,0.110839919,0
 10/09  06:00:00,11.1125,10.45795777,92.375,0.007742399,3.433333333,204.1666667,0.639366735,0,0.162957674,0
 10/09  07:00:00,11.3125,10.68810377,93.25,0.007894473,3.183333333,205.8333333,0.329099349,0,0.100486821,0
 10/09  08:00:00,12,11.21130218,91.5,0.008123415,3.891666667,215.8333333,0.435060299,0,0.12357369,0
 10/09  09:00:00,12.7375,11.66807524,88.75,0.008268397,4.1,214.1666667,0.483089868,0,0.134554927,0
 10/09  10:00:00,12.8125,11.97820665,91.125,0.008530261,5.616666667,210,0.3183863,0,0.099202904,0
 10/09  11:00:00,13.325,12.39983419,90.5,0.008768883,6.408333333,204.1666667,0.307035901,0,0.099245528,0
 10/09  12:00:00,14.075,12.63230008,85.25,0.008695574,6.491666667,200,0.334856162,0,0.108311518,0
 10/09  13:00:00,14.425,12.36845582,79.25,0.008283444,6.7,200,0.102562825,0,0.059664751,0
 10/09  14:00:00,14.1875,12.15586288,79.5,0.008156936,6.116666667,194.1666667,0.273100928,0,0.093162242,0
 10/09  15:00:00,14.25,12.29082149,80.375,0.008289112,6.283333333,195.8333333,0.302698836,0,0.099495417,0
 10/09  16:00:00,13.9,12.55027472,86.25,0.008687851,5.766666667,194.1666667,0.147068616,0,0.067110688,0
 10/09  17:00:00,12.5375,11.73456962,90.625,0.008419923,4.808333333,184.1666667,0.361801008,0,0.110854686,0
 10/09  18:00:00,12.775,11.93486532,91.625,0.008579773,5.825,180,0.321184906,0,0.103104586,0
 10/09  19:00:00,13.2375,12.54203442,92.625,0.00898408,6.116666667,180,0.102560394,0,0.059915167,0
 10/09  20:00:00,13.2,12.54089597,93,0.009004098,6.866666667,174.1666667,0.385149536,0,0.117740815,0
 10/09  21:00:00,13.0125,12.47943691,94.25,0.009018706,6.183333333,187.5,0.219306555,0,0.084470425,0
 10/09  22:00:00,13.2125,12.38779843,91.25,0.008865079,3.933333333,200,0.089453415,0,0.059527057,0
 10/09  23:00:00,13.9,12.33476693,84,0.008535818,4.266666667,188.3333333,0.300452746,0,0.102481008,0
 10/09  24:00:00,14.2625,12.48927177,82.25,0.008538361,4.516666667,174.1666667,0.087883596,0,0.057288833,0
 10/10  01:00:00,14.175,12.44316576,82.375,0.008531369,3.983333333,170,0.119562098,0,0.062510017,0
 10/10  02:00:00,14.0375,12.26593079,82,0.008417495,3.725,164.1666667,0.180306884,0,0.07434873,0
 10/10  03:00:00,13.5625,12.35951948,87.625,0.008703199,3.308333333,154.1666667,0.324427171,0,0.103600825,0
 10/10  04:00:00,13.175,12.60984524,94.125,0.009136022,3.391666667,155.8333333,0.170121099,0,0.071174543,0
 10/10  05:00:00,12.975,12.61003996,96,0.009228563,3.6,160,0.183401484,0,0.073462917,0
 10/10  06:00:00,12.9,12.36303298,94.125,0.009011738,3.891666667,154.1666667,0.274303389,0,0.092277269,0
 10/10  07:00:00,12.7125,12.1830515,94.25,0.008899347,4.1,150,0.428196889,0,0.124937093,0
 10/10  08:00:00,12.725,12.30746496,95.625,0.009035981,3.225,144.1666667,0.13984281,0,0.066275686,0
 10/10  09:00:00,13.1125,12.66171993,95.375,0.009251436,3.183333333,140,0.426944486,0,0.124796779,0
 10/10  10:00:00,11.2375,10.98204701,95.625,0.008272655,5.116666667,160.8333333,0.428919159,0,0.122970104,0
 10/10  11:00:00,9.1875,8.911292598,96,0.007179716,6.491666667,330,0.582723636,0,0.122798604,0
 10/10  12:00:00,8.3875,7.993600932,94.75,0.006693468,6.116666667,335.8333333,0.830818145,0,0.183935738,0
 10/10  13:00:00,8.2,7.721294107,94,0.006536338,5.35,340,0.617228632,0,0.132258218,0
 10/10  14:00:00,8.2,7.627312561,92.75,0.006454374,5.1,340,0.604690687,0,0.128510299,0
 10/10  15:00:00,8.0125,7.295384654,90.75,0.006238782,5.741666667,345.8333333,0.887621835,0,0.196514782,0
 10/10  16:00:00,7.5875,6.869908004,90.625,0.006041636,5.908333333,344.1666667,0.678149487,0,0.143711887,0
 10/10  17:00:00,7.0875,6.506688579,92.25,0.005933231,5.058333333,334.1666667,0.713798024,0,0.152943078,0
 10/10  18:00:00,6.8375,6.086136113,89.875,0.005689616,5.241666667,330,0.941396273,0,0.210486243,0
 10/10  19:00:00,6.3,5.610582076,90.5,0.005503591,5.991666667,330,0.74874908,0,0.163254088,0
 10/10  20:00:00,6,5.28148882,90.125,0.005367211,5.908333333,312.5,0.816798803,0,0.180395587,0
 10/10  21:00:00,6,5.275885495,90.25,0.005353511,5.058333333,288.3333333,0.906048937,0,0.204911297,0
 10/10  22:00:00,6.0625,5.568304207,93.5,0.005561253,3.433333333,268.3333333,0.595742536,0,0.128857647,0
 10/10  23:00:00,6.225,5.760915835,93.75,0.005649773,2.891666667,236.6666667,0.62924735,0,0.136303277,0
 10/10  24:00:00,5.6125,5.151967872,93,0.005380845,2.516666667,214.1666667,0.940039367,0,0.212841504,0
 10/11  01:00:00,3.8875,3.658363118,95.5,0.00489563,1.75,210,1.257797334,0,0.204848858,0
 10/11  02:00:00,2.5375,2.458360598,98.25,0.004560378,1.5,215.8333333,1.452260613,0,0.238509041,0
 10/11  03:00:00,2.575,2.449652851,98.375,0.004561126,1.208333333,208.3333333,1.516612139,0,0.248403196,0
 10/11  04:00:00,2.55,2.513739402,99.25,0.004599478,1,194.1666667,2.030518713,0,0.277599258,0
 10/11  05:00:00,2.775,2.525269791,96.25,0.004533428,1.291666667,184.1666667,1.9226434,0,0.275932367,0
 10/11  06:00:00,3.375,2.839301695,92.125,0.004522366,1.5,185.8333333,1.434531292,0,0.238906389,0
 10/11  07:00:00,4.225,3.407295574,88.5,0.004607263,2.141666667,184.1666667,1.632081934,0,0.266607405,0
 10/11  08:00:00,5.6,4.550008902,86.375,0.004933876,1.958333333,180,1.01289218,0,0.214487144,0
 10/11  09:00:00,7.075,6.034904934,87.25,0.00551379,2.141666667,197.5,0.684337166,0,0.155925908,0
 10/11  10:00:00,9.6625,7.697228945,78,0.005887385,2.6,227.5,0.216197559,0,0.062292522,0
 10/11  11:00:00,11.3375,8.528330544,69.5,0.005883541,2.891666667,222.5,0,0,0.05005,0
 10/11  12:00:00,11.975,8.829018266,66.75,0.005889585,2.808333333,198.3333333,0,0,0.053646429,0
 10/11  13:00:00,11.075,8.749096935,74.125,0.006145419,2.308333333,201.6666667,0,0,0.044447513,0
 10/11  14:00:00,10.025,8.543432525,82.75,0.006412083,2.1,215.8333333,0.143927858,0,0.062062704,0
 10/11  15:00:00,10.2375,8.812733697,83.75,0.00658416,1.458333333,190.8333333,0.23414583,0,0.089363457,0
 10/11  16:00:00,10.3125,8.902151005,83.625,0.00661353,0.416666667,70.83333333,0.020482585,0,0.046394027,0
 10/11  17:00:00,9.1375,8.071982752,86.5,0.006335313,0.291666667,87.5,0.358222273,0,0.07894017,0
 10/11  18:00:00,8.125,7.287350494,89.25,0.006088008,0.5,115,0.586901585,0,0.133884195,0
 10/11  19:00:00,7.65,6.931752229,90.625,0.005979975,0.208333333,37.5,0.358392664,0,0.078296789,0
 10/11  20:00:00,6.8125,6.354251144,93.5,0.005825484,0.583333333,35,0.50717413,0,0.113377186,0
 10/11  21:00:00,6.7125,6.405465361,96.25,0.005935937,0.416666667,25,0.687110815,0,0.156928267,0
 10/11  22:00:00,7.025,6.789994762,97,0.006123822,0.583333333,46.66666667,0.475233069,0,0.103827294,0
 10/11  23:00:00,6.6625,6.46774293,97,0.005987762,0.416666667,33.33333333,0.499610359,0,0.107321316,0
 10/11  24:00:00,5.65,5.567858183,98.25,0.005655768,0.291666667,40.83333333,0.874979772,0,0.198924971,0
 10/12  01:00:00,4.5125,4.489791263,99,0.005264935,0.208333333,29.16666667,1.09464608,0,0.180896805,0
 10/12  02:00:00,5.1625,5.021651279,99,0.005468136,0,0,0.954277704,0,0.170135312,0
 10/12  03:00:00,6.3625,6.16517164,97.75,0.005890816,0.583333333,29.16666667,0.663897677,0,0.141762481,0
 10/12  04:00:00,6.7,6.475897186,97,0.005996783,0.708333333,38.33333333,0.74624463,0,0.161658061,0
 10/12  05:00:00,6.7625,6.533669522,97,0.006024697,0.791666667,82.5,0.867488328,0,0.191988125,0
 10/12  06:00:00,6.2375,6.097223037,97.625,0.005860446,1,79.16666667,0.663591198,0,0.141772673,0
 10/12  07:00:00,4.65,4.674871011,99.25,0.00534621,0.708333333,108.3333333,1.283767814,0,0.218689147,0
 10/12  08:00:00,5.0875,4.88470994,98.125,0.005398988,0.5,220,1.170275511,0,0.215376281,0
 10/12  09:00:00,8.1125,7.489108598,93.875,0.00634707,1.083333333,240.8333333,0.532393916,0,0.12245052,0
 10/12  10:00:00,11.25,9.790131651,84.5,0.007089647,1.85,225.8333333,0.033333333,0,0.042857143,0
 10/12  11:00:00,12.8625,10.69980707,77.5,0.007254357,2.683333333,241.6666667,0,0,0.053646429,0
 10/12  12:00:00,13.95,10.85680123,69.125,0.006966667,3.975,244.1666667,0,0,0.050020159,0
 10/12  13:00:00,13.4,10.17460201,66.875,0.006497444,4.308333333,257.5,0,0.138545222,0.076997207,0
 10/12  14:00:00,13.9875,10.32579359,64.25,0.006458515,4.1,252.5,0,0.030048376,0.059257919,0
 10/12  15:00:00,14.1375,10.48229751,63.875,0.00650093,3.808333333,240,0,0.160754965,0.08758818,0
 10/12  16:00:00,13.6125,10.19272542,65.625,0.006455981,3.6,240,0,0.225208623,0.098503575,0
 10/12  17:00:00,12.25,9.434728627,69.75,0.00628349,3.6,234.1666667,0,0.034896815,0.059572588,0
 10/12  18:00:00,11.375,9.152623762,75.75,0.006413779,2.725,218.3333333,0,0,0.049877271,0
 10/12  19:00:00,10.3625,8.911060934,83,0.006588402,1.75,180.8333333,0.033333333,0,0.042857143,0
 10/12  20:00:00,8.8,8.05399769,90.375,0.006465605,1.208333333,171.6666667,0.261759628,0,0.066365945,0
 10/12  21:00:00,7.5125,7.106080066,94.25,0.00618296,0.416666667,75,0.39138839,0,0.090981764,0
 10/12  22:00:00,6.4125,6.17355148,96.25,0.005855574,0,0,0.239801645,0,0.051357645,0
 10/12  23:00:00,6.9375,6.649121544,97,0.006088432,0,0,0.553853098,0,0.125937813,0
 10/12  24:00:00,8.5625,8.014957785,93.875,0.006599665,0.875,105,0.471020962,0,0.103648896,0
 10/13  01:00:00,9.2,8.733929051,94.5,0.006949968,1.208333333,145,0.39904186,0,0.08346961,0
 10/13  02:00:00,8.95,8.78361547,97.875,0.00709343,0.416666667,50,0.449993066,0,0.094054721,0
 10/13  03:00:00,8.4875,8.335386686,97.75,0.006885348,0.583333333,52.5,0.584435776,0,0.125787437,0
 10/13  04:00:00,7.8,7.689971466,98.25,0.006598168,0.416666667,37.5,0.668523504,0,0.146258125,0
 10/13  05:00:00,7.125,7.07402437,99,0.006348267,0,0,0.552622449,0,0.11711123,0
 10/13  06:00:00,6.0875,6.110905052,99.625,0.00595477,0,0,0.590636808,0,0.126390235,0
 10/13  07:00:00,5.975,5.907516868,99.375,0.005864557,0.583333333,266.6666667,0.835120909,0,0.187992478,0
 10/13  08:00:00,7.2,7.057403196,99,0.006343368,0.708333333,205.8333333,0.747775391,0,0.169081292,0
 10/13  09:00:00,8.925,8.578107921,96.5,0.006966503,1.083333333,204.1666667,0.447938643,0,0.09554506,0
 10/13  10:00:00,10.975,9.978329264,89.375,0.007414313,1.85,205.8333333,0.324412503,0,0.101457592,0
 10/13  11:00:00,12.175,10.52952953,82.25,0.007413312,3.558333333,221.6666667,0.161389516,0,0.080881953,0
 10/13  12:00:00,11.9625,9.920738206,77.5,0.006904089,4.6,241.6666667,0.042274782,0,0.051200705,0
 10/13  13:00:00,12.3875,9.266822433,67.25,0.006155299,5.533333333,244.1666667,0,0,0.046453571,0
 10/13  14:00:00,13.4875,9.392555395,59.5,0.005820178,5.266666667,240,0.160674251,0,0.080316683,0
 10/13  15:00:00,13.15,9.254357943,60.5,0.005792894,4.6,234.1666667,0,0,0.043735741,0
 10/13  16:00:00,12.075,8.895489489,66.375,0.005906052,4.6,230,0,0,0.042857143,0
 10/13  17:00:00,11.075,8.61931624,72.75,0.006064555,4.891666667,259.1666667,0.151708471,0,0.079685288,0
 10/13  18:00:00,9.075,7.521855863,80.625,0.005891915,3.641666667,245,0.275558763,0,0.067703666,0
 10/13  19:00:00,7.225,6.359379917,88.375,0.005680572,2.308333333,220,0.292699365,0,0.06517939,0
 10/13  20:00:00,6.325,5.76812003,92.25,0.00557521,1.75,220,0.601747628,0,0.139271842,0
 10/13  21:00:00,5.6625,5.27009535,94.25,0.00544153,1.208333333,196.6666667,0.468930586,0,0.105733423,0
 10/13  22:00:00,5.2125,4.787905653,93.75,0.005244829,1,197.5,0.419618056,0,0.09136929,0
 10/13  23:00:00,5.225,4.72004116,93,0.005195446,0.416666667,237.5,0.798881061,0,0.183449693,0
 10/13  24:00:00,4.4875,4.298828506,96.75,0.005143689,0.583333333,99.16666667,0.962754946,0,0.165741679,0
 10/14  01:00:00,4.5625,4.496634271,99.625,0.005301944,1,181.6666667,1.163480605,0,0.184461612,0
 10/14  02:00:00,4.5875,4.488102529,98.125,0.005261766,1.291666667,195.8333333,1.257678656,0,0.199286035,0
 10/14  03:00:00,4.5875,4.287524605,95.75,0.005120622,0.625,233.3333333,1.75535977,0,0.279591168,0
 10/14  04:00:00,4.5125,4.341410461,97.5,0.005182938,0.583333333,260.8333333,1.464775489,0,0.233399498,0
 10/14  05:00:00,3.4625,3.497238923,99.625,0.004942748,1,178.3333333,1.46949393,0,0.234659192,0
 10/14  06:00:00,2.7125,2.687926063,99.375,0.004659262,0.416666667,70.83333333,1.521524873,0,0.247057167,0
 10/14  07:00:00,3.0375,2.868214721,97.75,0.004678188,0,0,2.218007429,0,0.303576134,0
 10/14  08:00:00,4.8625,4.343644344,93.875,0.005090584,0.583333333,58.33333333,1.361633692,0,0.243219079,0
 10/14  09:00:00,8.55,7.239339094,85.75,0.005983921,1.291666667,164.1666667,0.425943023,0,0.097057414,0
 10/14  10:00:00,10.7625,8.76350467,77.625,0.006343695,2.141666667,221.6666667,0.456837002,0,0.129723388,0
 10/14  11:00:00,11.4125,8.776908529,71.25,0.006085719,2.308333333,224.1666667,0.458764515,0,0.131813094,0
 10/14  12:00:00,11.225,9.071501999,76.5,0.006409924,2.1,208.3333333,0.270973838,0,0.09200256,0
 10/14  13:00:00,10.375,9.271966281,87.25,0.006938265,2.1,170.8333333,0.295056451,0,0.095634491,0
 10/14  14:00:00,10.1875,9.202230434,88.5,0.006985649,1.458333333,138.3333333,0.544206076,0,0.147875375,0
 10/14  15:00:00,10.2375,9.273658594,88.875,0.007034396,1.291666667,112.5,0.291682202,0,0.095531974,0
 10/14  16:00:00,10.325,9.455316895,90,0.00717837,1.85,105.8333333,0.258648181,0,0.0875557,0
 10/14  17:00:00,10.4,8.96613177,83.125,0.006709442,2.391666667,121.6666667,0.581180335,0,0.153973522,0
 10/14  18:00:00,10.025,8.587666787,83.375,0.006524998,2.308333333,106.6666667,0.390118107,0,0.104205461,0
 10/14  19:00:00,9.425,8.568129625,89.75,0.00676813,2.683333333,90,0.479318668,0,0.103289716,0
 10/14  20:00:00,9.1375,8.625359777,93.875,0.006965251,3.391666667,84.16666667,0.668926862,0,0.149412101,0
 10/14  21:00:00,9.1,8.687780962,95,0.007061029,3.891666667,74.16666667,0.472920697,0,0.101918668,0
 10/14  22:00:00,9.225,8.850983442,95.625,0.00717976,3.516666667,70,0.49118523,0,0.105832603,0
 10/14  23:00:00,9.2375,8.958748545,96.625,0.007274219,1.875,140,0.654377461,0,0.145352964,0
 10/14  24:00:00,9.5125,9.241280139,97,0.007431827,2.225,213.3333333,0.442161035,0,0.09203865,0
 10/15  01:00:00,9.95,9.429227125,93.875,0.007424299,3.391666667,230,0.433241654,0,0.100249475,0
 10/15  02:00:00,10.6625,9.666182801,88.875,0.007356813,4.825,230,0.407626893,0,0.114763713,0
 10/15  03:00:00,9.875,8.629501262,84.5,0.00667731,5.991666667,235.8333333,0.691397594,0,0.159921417,0
 10/15  04:00:00,9.5125,8.046316747,83,0.006331279,5.266666667,240,0.566220203,0,0.117252806,0
 10/15  05:00:00,9.325,7.709877643,80.5,0.006091119,6.116666667,240,0.593609322,0,0.123001823,0
 10/15  06:00:00,8.975,7.018873894,76.5,0.005639372,5.1,234.1666667,0.632368648,0,0.133178514,0
 10/15  07:00:00,8.9,6.848396805,75.625,0.005521383,4.475,230,0.824282573,0,0.181615974,0
 10/15  08:00:00,8.9,7.036367161,77.875,0.005678678,3.641666667,218.3333333,0.718110982,0,0.15769646,0
 10/15  09:00:00,9.3375,7.526993233,79,0.005930473,1.958333333,198.3333333,0.445899629,0,0.0935477,0
 10/15  10:00:00,10.0375,8.129568072,78.375,0.006173298,1.5,190,0.579812231,0,0.143502526,0
 10/15  11:00:00,10.925,8.688643324,75.5,0.006322083,1.5,166.6666667,0.412122094,0,0.124224828,0
 10/15  12:00:00,11.7375,9.347186124,74.625,0.00659327,1.5,138.3333333,0.127880408,0,0.064544089,0
 10/15  13:00:00,11.6875,9.996163658,81.875,0.007217443,2.141666667,100.8333333,0.385088464,0,0.115428004,0
 10/15  14:00:00,11,9.99311032,88.5,0.007511543,3.183333333,80,0.400463898,0,0.118251622,0
 10/15  15:00:00,10.5125,9.90771459,93.125,0.007656032,4.183333333,74.16666667,0.248113482,0,0.085620028,0
 10/15  16:00:00,10.025,9.672626443,95.625,0.007641245,4.308333333,58.33333333,0.549910259,0,0.138963744,0
